"","prov_id","kode_rs","nama_unit","alamat","nama_prov","jenis_faskes","lat","lng"
"663",33,"3309063","RS Umum PKU Aisyiyah Boyolali","Jl. Pasar Sapi Baru Singkil - Karanggeneng - Boyolali","JAWA TENGAH","Rumah Sakit",-7.518297,110.607719
"664",33,"3309041","RS Umum Dr. Oen Sawit","Dk. Tegalarum, Ds. Kateguhan, Kec. Sawit, Kab. Boyolali","JAWA TENGAH","Rumah Sakit",-7.590278,110.86972
"665",33,"3309015","RS Umum Daerah Pandan Arang Boyolali","Jl. Kantil No. 14 Boyolali","JAWA TENGAH","Rumah Sakit",-7.532997,110.590515
"666",33,"3308014","RS Umum Daerah Muntilan Kab. Magelang","Jl. Kartini No.13 Muntilan","JAWA TENGAH","Rumah Sakit",-7.584111,110.290817
"667",33,"3307050","RS Umum Islam Wonosobo","Jl. Letjen S. Parman Km.3 Wonosobo","JAWA TENGAH","Rumah Sakit",-7.368678,109.927422
"668",33,"3307035","RS Ibu dan Anak Adina","Jl. Pasukan Ronggolawe No.24, Wonosobo","JAWA TENGAH","Rumah Sakit",-7.3514,109.905479
"669",33,"3307013","RS Umum Setjonegoro Wonosobo"," Jl. Setjonegoro No.1,Wonosobo","JAWA TENGAH","Rumah Sakit",-7.3514,109.905479
"670",33,"3306104","RS Umum Palang Biru Kutoarjo","Jl. Marditomo No.17, Kutoarjo, Kab.Purworejo","JAWA TENGAH","Rumah Sakit",-7.722369,109.908928
"671",33,"3306093","RS Umum PKU Muhammadiyah Purworejo","Jl. Brigjend Katamso No.144-A, Purworejo","JAWA TENGAH","Rumah Sakit",-7.731522,110.002495
"672",33,"3306082","RS Umum Panti Waluyo Yakkum Purworejo","Jl. Ahmad Yani No. 21 Purworejo","JAWA TENGAH","Rumah Sakit",-7.712775,110.016747
"673",33,"3306023","RS Umum Aisyiyah","Jl. Mayjend Soetoyo no 113, Purworejo","JAWA TENGAH","Rumah Sakit",-7.712914,110.016594
"674",33,"3306012","RS Umum Daerah Dr. Tjitrowardojo Purworejo","  Jl. Jen Sudirman No.60 Purworejo","JAWA TENGAH","Rumah Sakit",-7.719617,109.996475
"675",33,"3305114","RS Umum Purwogondo"," Jl. Puring Km.8, Kalipurwo Kuwarasan Kebumen ","JAWA TENGAH","Rumah Sakit",-7.671208,109.660706
"676",33,"3305103","RS Umum PKU Muhammadiyah Sruweng","Jl. Raya Sruweng No.5 Sruweng Kebumen","JAWA TENGAH","Rumah Sakit",-7.663006,109.609367
"677",33,"3305092","RS Umum Purbowangi","Jl. Yos Sudarso Barat No.1 Gombong","JAWA TENGAH","Rumah Sakit",-7.609989,109.486
"678",33,"3305081","RS Umum Wijayakusuma","Jl. Gelatik No.1 Panjer, Kebumen","JAWA TENGAH","Rumah Sakit",-7.671208,109.660706
"679",33,"3305066","RS Umum PKU Muhamadiyah Gombong","Jl. Yos Sudarso 461 Gombong Kebumen","JAWA TENGAH","Rumah Sakit",-7.608847,109.502258
"680",33,"3305033","RS Umum Palang Biro Gombong","Jl.Kartini 37 Gombong 54411","JAWA TENGAH","Rumah Sakit",-7.606314,109.516075
"681",33,"3304032","RS Umum Islam Banjarnegara","Jl Raya Bawang KM 9 Banjarnegara","JAWA TENGAH","Rumah Sakit",-7.401417,109.616112
"682",33,"3304021","RS Umum Emmanuel","Jl. Raya Purwareja Klampok - Banjarnegara","JAWA TENGAH","Rumah Sakit",-7.379436,109.616318
"683",33,"3303075","RS Umum Harapan Ibu","Jl. May.Jend.Soengkono KM.1,Kec. Kalimanah, Purbalingga dan JL. Soekarno Hatta No.02 Kec. Kalimanah ","JAWA TENGAH","Rumah Sakit",-7.390356,109.361328
"684",33,"3303064","RS Umum Nirmala","Jl. Letnan Yusup Babakan, Kalimanah Purbalingga","JAWA TENGAH","Rumah Sakit",-7.387144,109.34272
"685",33,"3302224","RS Umum Siaga Medika Banyumas","Jl. Pramuka No. 55 Banyumas","JAWA TENGAH","Rumah Sakit",-7.524589,109.293198
"686",33,"3302191","RS Umum Daerah Ajibarang","    Jl. Raya Pancasan No.1,Ajibarang Banyumas","JAWA TENGAH","Rumah Sakit",-7.403339,109.095566
"687",33,"3302180","RS Umum Sinar Kasih","Jl. Martadireja II Purwokerto","JAWA TENGAH","Rumah Sakit",-7.428519,109.255165
"688",33,"3302174","RS Ibu dan Anak Bunda Arif","Jl. Jatiwinangun No. 16 Purwokerto Kab.Banyumas","JAWA TENGAH","Rumah Sakit",-7.528394,109.294533
"689",33,"3302165","RS Umum Ananda Purwokerto","Jl. Pemuda No. 30 Purwokerto","JAWA TENGAH","Rumah Sakit",-7.417161,109.22113
"690",33,"3302154","RS Umum Bunda","Jl. Pramuka No. 249 Purwokerto","JAWA TENGAH","Rumah Sakit",-7.528572,109.294922
"691",33,"3302143","RS Umum Hidayah Purwokerto","Jl. Supriyadi No. 22 Purwokerto","JAWA TENGAH","Rumah Sakit",-7.426667,109.258057
"692",33,"3302132","RS Umum Islam Purwokerto","Jl. H. Masyuri Rejasari No 39 Purwokerto","JAWA TENGAH","Rumah Sakit",-6.877161,109.130997
"693",33,"3302121","RS Ibu dan Anak Amanah","Jl Raya Kebokura No.37 Kec Sumpiuh Kab Banyumas","JAWA TENGAH","Rumah Sakit",-7.613278,109.359688
"694",33,"3302063","RS Khusus Bedah Jatiwinangun"," Jl. Jatiwinangun No.54, Purwokerto","JAWA TENGAH","Rumah Sakit",-7.416978,109.244568
"695",33,"3302052","RS Khusus Bedah Orthopedi","JL Soepardjo Rustam No. 99 Sokaraja Kab. Banyumas","JAWA TENGAH","Rumah Sakit",-7.454411,109.284058
"696",33,"3302041","RS Umum Santa Elizabeth","Jl. dr. Angka No. 40 Purwokerto","JAWA TENGAH","Rumah Sakit",-7.525458,109.293716
"697",33,"3302030","RS Umum Tk III Wijayakusuma","Jl. Prof.Dr. HR Bunyamin Purwokerto","JAWA TENGAH","Rumah Sakit",-7.483214,109.140442
"698",33,"3302026","RS Umum Daerah Prof Dr. Margono Soekarjo Purwoker"," Jl. Dr Gumbreg No. 1 Purwokerto","JAWA TENGAH","Rumah Sakit",-7.431653,109.247444
"699",33,"3302015","RS Umum Daerah Banyumas"," Jl. Rumah Sakit No.1 Banyumas","JAWA TENGAH","Rumah Sakit",-7.530239,109.292
"700",33,"3301105","RS Umum Aprilia","Jl. Jend. Gatot Subroto 95 Cilacap","JAWA TENGAH","Rumah Sakit",-7.708397,109.019279
"701",33,"3301095","RS Bersalin Annisa","Jl. Gatot Subroto 31 A Cilacap","JAWA TENGAH","Rumah Sakit",-7.716847,109.014717
"702",33,"3301084","RS Umum Daerah Majenang"," Jl. Dr. Soetomo No. 54 Majenang","JAWA TENGAH","Rumah Sakit",-7.729342,109.021355
"703",33,"3301073","RS Umum Islam Fatimah","Jl. Ir.H.Juanda No.20 Cilacap","JAWA TENGAH","Rumah Sakit",-7.69215,109.024002
"704",33,"3301036","RS Umum Pertamina Cilacap","Jl. Dr.Setiabudi Tegal Katilayu, Cilacap","JAWA TENGAH","Rumah Sakit",-7.702478,109.041519
"705",33,"3301014","RS Umum Daerah Cilacap","    Jl. Gatot Subroto 28 Cilacap RT 04 / RW O5","JAWA TENGAH","Rumah Sakit",-7.717258,109.015144
"706",34,"3471373","RS Happy Land Medical Centre","Jl Ipda Tut Harsono No.53 Timoho Yogyakarta","DI YOGYAKARTA","Rumah Sakit",-7.790475,110.393539
"707",34,"3471362","RS Khusus Gigi Mulut Prof. Soedomo FKG UGM","Jl. Sekip Utara Yogyakarta","DI YOGYAKARTA","Rumah Sakit",-7.797117,110.368668
"708",34,"3471336","RS Bethesda Lempuyangwangi","Jl Hayam Wuruk No.6 Yogyakarta","DI YOGYAKARTA","Rumah Sakit",-7.796497,110.039818
"709",34,"3471325","RS Khusus Ibu dan Anak Permata Bunda","Jl Ngeksigondo No 56 Yogyakarta","DI YOGYAKARTA","Rumah Sakit",-7.819036,110.395706
"710",34,"3471314","RSK THT Prof R Oepomo","Jl. Suryomentaraman 298 A Yogya","DI YOGYAKARTA","Rumah Sakit",-7.80825,110.367126
"711",34,"3471303","RS Khusus Ibu dan Anak 45 Prof. Dr. Ismangoen","Jl Patangpuluhan No. 35 Yogyakarta","DI YOGYAKARTA","Rumah Sakit",-7.807447,110.347557
"712",34,"3471293","RSK THT Sari Asih","Jl. Tirtodipuran No. 38 Yogya","DI YOGYAKARTA","Rumah Sakit",-7.788281,110.372047
"713",34,"3471282","RS Ludira Husada Tama","Jl Wiratama 4 Tegalrejo, Yogyakarta","DI YOGYAKARTA","Rumah Sakit",-7.792467,110.353073
"714",34,"3471271","RS Khusus Bedah Soedirman","Jl Sidobali UH II No. 402 Mujamuju Yogyakarta","DI YOGYAKARTA","Rumah Sakit",-7.797286,110.394035
"715",34,"3471256","RS Khusus Ibu dan Anak Bhakti Ibu","Jl. Golo No.20 Yogyakarta","DI YOGYAKARTA","Rumah Sakit",-7.818278,110.38398
"716",34,"3471234","RS Umum Daerah Kota Yogyakarta","Jl Wirosaban No. 1 Yogyakarta","DI YOGYAKARTA","Rumah Sakit",-7.825861,110.377998
"717",34,"3471223","RSU Bedah Patmasuri","Jln. KH. Ali Maksum Lapangan Krapyak Panggungharjo Sewon Bantul Yogyakarta","DI YOGYAKARTA","Rumah Sakit",-7.828408,110.360283
"718",34,"3471096","RS Mata Dr. Yap","Jl Cik Di Tiro No. 5 Yogyakarta","DI YOGYAKARTA","Rumah Sakit",-7.780011,110.375
"719",34,"3471085","RS Khusus Jiwa Puri Nirmala","Jl Jayaningprangan No.13 Gunungketur Pakualaman Yogyakarta","DI YOGYAKARTA","Rumah Sakit",-7.801044,110.376823
"720",34,"3471074","RSPAU Dr. Suhardi Harjolukito","         Jl. Raya Janti Blok O Yogyakarta","DI YOGYAKARTA","Rumah Sakit",-7.790572,110.410645
"721",34,"3471063","RS Bethesda Yogyakarta","Jl Jend. Sudirman No. 70 Kotabaru Yogyakarta","DI YOGYAKARTA","Rumah Sakit",-7.783611,110.376999
"722",34,"3471052","RS Umum Panti Rapih","Jl. Cik Di Tiro 30 Yogyakarta","DI YOGYAKARTA","Rumah Sakit",-7.776339,110.375999
"723",34,"3471041","RS PKU Muhammadiyah Yogyakarta","Jl K.H. Ahmad Dahlan No. 20 Ngupasan Gondomanan Yogyakarta","DI YOGYAKARTA","Rumah Sakit",-7.8006,110.362
"724",34,"3471030","RS Tk. III 04.06.03 Dr. Soetarto","Jl Juwadi 19 Kotabaru Yogyakarta","DI YOGYAKARTA","Rumah Sakit",-7.78575,110.37664
"725",34,"3471026","RS Islam Hidayatullah Yogyakarta","Jl Veteran No.184 Pandeyan Umbulharjo Yogyakarta","DI YOGYAKARTA","Rumah Sakit",-7.815406,110.387794
"726",34,"3404168","RS Umum Daerah Prambanan","Jl Prambanan Piyungan Km.7, Delegan, Sumberharjo, Prambanan, Sleman ","DI YOGYAKARTA","Rumah Sakit",-7.814464,110.482033
"727",34,"3404157","RS Umum Sakina Idaman","Jl Nyi Tjondroloekito No. 60, Sinduadi, Mlati, Sleman","DI YOGYAKARTA","Rumah Sakit",-7.76955,110.368431
"728",34,"3404146","RS Islam Yayasan PDHI","Jl Solo Km 12,5 Kalasan Yogyakarta","DI YOGYAKARTA","Rumah Sakit",-7.776886,110.457054
"729",34,"3404124","RS Umum Panti Nugroho","Jl. Kaliurang  Km.17 Pakem,Sleman","DI YOGYAKARTA","Rumah Sakit",-7.669028,110.417496
"730",34,"3404102","RS Umum Panti Rini","Jl Solo Km 12,5 Krajan Tirtomartani Kalasan Sleman Yogyakarta ","DI YOGYAKARTA","Rumah Sakit",-7.771761,110.467003
"731",34,"3404092","RSU Puri Husada Yogyakarta","Jl. Palagan Tentara Pelajar No.67 Km.11 Rejodani Ngaglik Sleman ","DI YOGYAKARTA","Rumah Sakit",-7.705728,110.386307
"732",34,"3404081","RS Umum Condong Catur","Jl Manggis No.6, Gempol, Condong Catur Sleman ","DI YOGYAKARTA","Rumah Sakit",-7.696006,110.345825
"733",34,"3404070","RSK Bedah An-Nur","Jl. Colombo No. 14-16 Sleman Yogyakarta","DI YOGYAKARTA","Rumah Sakit",-7.777183,110.384369
"734",34,"3404056","RS Jih","Jl Ring Road Utara no. 160 Condongcatur Depok","DI YOGYAKARTA","Rumah Sakit",-7.759047,110.403
"735",34,"3404045","RS Umum Queen Latifa","Jl Ring Road Barat - Mlangi - Nogotirto - Sleman ","DI YOGYAKARTA","Rumah Sakit",-7.696006,110.345825
"736",34,"3404033","RS Umum Panti Baktiningsih","Klepu Sendangmulyo Minggir, Sleman","DI YOGYAKARTA","Rumah Sakit",-7.756089,110.245003
"737",34,"3404022","RS Jiwa Grhasia","Jl. Kaliurang Km. 17 Pakem Sleman DIY","DI YOGYAKARTA","Rumah Sakit",-7.688728,110.418732
"738",34,"3404015","RSUP Dr. Sardjito","Jl Kesehatan No.1 Sekip Yogyakarta ","DI YOGYAKARTA","Rumah Sakit",-7.768511,110.374001
"739",34,"3404011","RS Umum Daerah Sleman","Jl Bhayangkara 48 Triharjo Sleman Daerah Istimewa Yogyakarta, 55514","DI YOGYAKARTA","Rumah Sakit",-7.687569,110.342003
"740",34,"3403021","RS Umum Nur Rohmah","Jl Wonosari - Yogya Km. 7, Bandung, Playen, Gunungkidul","DI YOGYAKARTA","Rumah Sakit",-7.938303,110.575752
"741",34,"3403010","RS Umum Daerah Wonosari","Jl Taman Bakti No. 06 Wonosari","DI YOGYAKARTA","Rumah Sakit",-7.96205,110.602997
"742",34,"3402086","RS Rajawali Citra","Jl Pleret Km.2,5, Banjardadap Potorono Banguntapan Bantul ","DI YOGYAKARTA","Rumah Sakit",-7.88555,110.330025
"743",34,"3402075","RS Umum Permata Husada","Jl Pleret-Kotagede Km. 4  Kauman Pleret","DI YOGYAKARTA","Rumah Sakit",-7.88555,110.330025
"744",34,"3402064","RS Umum Rachma Husada"," Jl Parantritis Km.16 Gerselo Patalan Jetis Bantul ","DI YOGYAKARTA","Rumah Sakit",-7.9096,110.352264
"745",34,"3402042","RS Ibu Anak Ummi Khasanah","Jl Pemuda Ds Gandekan Bantul","DI YOGYAKARTA","Rumah Sakit",-7.878825,110.331268
"746",34,"3402031","RSU PKU Muhammadiyah Bantul","Jl Jenderal Sudirman 124 Bantul","DI YOGYAKARTA","Rumah Sakit",-7.886867,110.330215
"747",34,"3402020","RS Umum Santa Elisabeth","Ganjuran Sumbermulyo Bambanglipuro","DI YOGYAKARTA","Rumah Sakit",-7.88555,110.330025
"748",34,"3402016","RS Umum Daerah Panembahan Senopati","Jl Dr. Wahidin Sudiro Husodo Bantul","DI YOGYAKARTA","Rumah Sakit",-7.892725,110.337746
"749",34,"3401048","RS Umum Kharisma Paramedika","Jl. Khudori No.34, Wates, Kulon Progo ","DI YOGYAKARTA","Rumah Sakit",-7.893206,110.127823
"750",34,"3401037","RS Umum Rizki Amalia Medika","Jl raya Brosot - Wates Km.5 Jogahan Bumirejo Lendah Kulon Progo","DI YOGYAKARTA","Rumah Sakit",-7.912131,110.202942
"751",34,"3401026","RS Umum St Yusup Boro","Boro Banjarasri Kalibawang Kulon Progo","DI YOGYAKARTA","Rumah Sakit",-7.826681,110.164085
"752",34,"3401015","RS Umum Daerah Wates","Jl Tentara Pelajar Km.1 No.5 Wates Kulon Progo","DI YOGYAKARTA","Rumah Sakit",-7.893206,110.127823
"753",35,"3579074","RS Baptis Batu","Jln. Raya Panglima Sudirman No. 33 Desa Tlekung Kec. Junrejo Kota Batu","JAWA TIMUR","Rumah Sakit",-7.884817,112.529808
"754",35,"3578764","RS Bhayangkara TK II HS. Samsoeri Mertojoso","Jl. A. Yani No.116, Surabaya","JAWA TIMUR","Rumah Sakit",-7.340028,112.700264
"755",35,"3578753","RS Onkologi","Jl. Arief Rahman Hakim No. 184 Surabaya","JAWA TIMUR","Rumah Sakit",-7.290786,112.789375
"756",35,"3578742","RS Islam Darus Syifa","Jl. Raya Benowo No.5,Surabaya","JAWA TIMUR","Rumah Sakit",-7.235381,112.612999
"757",35,"3578731","RS Gigi dan Mulut Hang Tuah Surabaya","FKG Hang Tuah Surabaya","JAWA TIMUR","Rumah Sakit",-7.290911,112.792801
"758",35,"3578625","RS Gigi dan Mulut FKG Universitas Airlangga","Jl. Prof Dr. Moestopo 47 Surabaya","JAWA TIMUR","Rumah Sakit",-7.264681,112.757004
"759",35,"3578614","RS Bhakti Rahayu","Jl. Ketintang Madya I/16 Surabaya","JAWA TIMUR","Rumah Sakit",-7.320594,112.721794
"760",35,"3578603","RS Gotong Royong","Jl. Medokan Semampir Indah No. 97 Surabaya","JAWA TIMUR","Rumah Sakit",-7.307619,112.787003
"761",35,"3578593","RS Ibu dan Anak Pura Raharja","Jl. Pucang Adi No.12 - 14 Surabaya","JAWA TIMUR","Rumah Sakit",-7.282781,112.751999
"762",35,"3578582","RS Umum Mitra Keluarga Surabaya","Jl. Satelit Indah II darmo satelit","JAWA TIMUR","Rumah Sakit",-7.266869,112.691002
"763",35,"3578571","RS Umum Daerah dr. Mohamad Soewandhie","Jl. Tambakrejo No. 45-47 Surabaya","JAWA TIMUR","Rumah Sakit",-7.246131,112.758003
"764",35,"3578560","RS Husada Utama Surabaya","Jl. Prof. Dr. Moestopo 31-33-35 Surabaya","JAWA TIMUR","Rumah Sakit",-7.265533,112.756317
"765",35,"3578523","RS Umum Haji Surabaya"," Jl. Manyar Kertoadi  Surabaya","JAWA TIMUR","Rumah Sakit",-7.282331,112.779587
"766",35,"3578476","RS Umum Al-Irsyad Surabaya","Jl. KHM.Mansyur No. 210 - 214 Surabaya","JAWA TIMUR","Rumah Sakit",-7.227969,112.740997
"767",35,"3578261","RS Ibu dan Anak IBI Surabaya","Jl. Dupak No. 15A Surabaya","JAWA TIMUR","Rumah Sakit",-7.245861,112.725998
"768",35,"3578224","RS Umum Islam Surabaya Jemursari","Jl. Jemursai 51 - 57, Surabaya ","JAWA TIMUR","Rumah Sakit",-7.322719,112.739998
"769",35,"3578213","RS Umum Daerah Bhakti Dharma Husada","Jl. Raya Kendung No.115-117, Surabaya ","JAWA TIMUR","Rumah Sakit",-7.253378,112.634918
"770",35,"3578202","RS Mata Undaan","Jl. Undaan Kulon 17-19 Surabaya","JAWA TIMUR","Rumah Sakit",-7.254439,112.742996
"771",35,"3578192","RS Jiwa Menur","Jl. Menur No. 120 Surabaya","JAWA TIMUR","Rumah Sakit",-7.28675,112.762001
"772",35,"3578166","RS Soemitro Lanud Surabaya","Jl.Serayu No. 17 Surabaya","JAWA TIMUR","Rumah Sakit",-7.291472,112.740768
"773",35,"3578144","RS Marinir Ewa Pangalila Gunungsari","Jl. Golf  No. 1 Surabaya","JAWA TIMUR","Rumah Sakit",-7.305853,112.71273
"774",35,"3578122","RS Umum Tk. III Brawijaya","Jl. Kesatrian No.17 Surabaya","JAWA TIMUR","Rumah Sakit",-7.29785,112.725182
"775",35,"3578111","RS Islam Surabaya","Jl. Jend A Yani 2-4 Surabaya","JAWA TIMUR","Rumah Sakit",-7.323511,112.740707
"776",35,"3578090","RS TNI AL Dr. Oepomo","Jl. Laksda M.Nazir No.56 Surabaya","JAWA TIMUR","Rumah Sakit",-7.212456,112.724335
"777",35,"3578086","RS Primasatya Husada Citra (PHC) Surabaya","Jl. Prapat Kurung Selatan no 1 Tanjung Perak Surabaya","JAWA TIMUR","Rumah Sakit",-7.265278,112.7425
"778",35,"3578064","RS Adi Husada Undaan","Jl. Undaan Wetan No. 40-44, Surabaya","JAWA TIMUR","Rumah Sakit",-7.251831,112.746002
"779",35,"3578053","RS Darmo","Jl. Raya Darmo 90,Surabaya","JAWA TIMUR","Rumah Sakit",-7.287342,112.739098
"780",35,"3578042","RS Umum Katholik Surabaya","Jl. Diponegoro 51,Surabaya","JAWA TIMUR","Rumah Sakit",-7.291169,112.736
"781",35,"3578031","RS William Booth Surabaya","Jl. Diponegoro 34, Surabaya","JAWA TIMUR","Rumah Sakit",-7.290969,112.737
"782",35,"3578020","RS dr. Ramelan","Jl. Gadung No. 1 Surabaya","JAWA TIMUR","Rumah Sakit",-7.308367,112.737984
"783",35,"3578016","RS Umum Daerah Dr. Soetomo"," Jl. Mayjend. Prof. Dr. Moestopo No. 6 - 8 Surabaya, Jawa Timur","JAWA TIMUR","Rumah Sakit",-7.266681,112.758224
"784",35,"3577085","RS Umum Daerah Kota Madiun","Jl. Campursari No.12B Madiun","JAWA TIMUR","Rumah Sakit",-7.626594,111.522278
"785",35,"3577074","RS Umum Islam Siti Aisyah","Jl. Mayjen SungkoNo. 38 Kel. Nambangan Lor, kec. Mangunharjo, Kota Madiun","JAWA TIMUR","Rumah Sakit",-7.632469,111.51226
"786",35,"3577030","RS Umum TNI AD Tk. IV 05.04.01 Kota Madiun","Jl. Pahlawan No. 79 Kartoharjo Madiun","JAWA TIMUR","Rumah Sakit",-7.623031,111.522011
"787",35,"3577026","RS Umum Santa Clara","Jl. Biliton No. 15  Kel.Madiun Lor, Kec.Mangunharjo, Kota Madiun","JAWA TIMUR","Rumah Sakit",-7.621417,111.523994
"788",35,"3577015","RS Umum Daerah Dr. Soedono Madiun","Jl. Dr. Soetomo 59, Madiun","JAWA TIMUR","Rumah Sakit",-7.626433,111.524124
"789",35,"3576076","RS Emma","Jl. Raya Ijen No.67 Kel. Wates, Kec. Magersari, Kota Mojokerto","JAWA TIMUR","Rumah Sakit",-7.472875,112.431
"790",35,"3576051","RS Islam Hasanah Muhammadiyah","Jl. HOS Cokroaminoto No. 26-28, Kel. Jagalan, Kec. Magersari, Kota Mojokerto","JAWA TIMUR","Rumah Sakit",-7.468447,112.435883
"791",35,"3576040","RS Reksa Waluya","Jl. Mojopahit 422, Kel. Miji, Kec. Prajurit Kulon, Kota Mojokerto","JAWA TIMUR","Rumah Sakit",-7.477733,112.431747
"792",35,"3576036","RS Gatoel","Jl. Raden Wijaya No.56, Kel. Kranggan, Kec. Prajurit Kulon, Kota Mojokerto","JAWA TIMUR","Rumah Sakit",-7.480597,112.433327
"793",35,"3576014","RS Umum Dr. Wahidin Sudiro Husodo Kota Mojokerto","  Jl. Raya Surodinawan Kel. Surodinawan, Kec. Prajurit Kulon, Kota Mojokerto","JAWA TIMUR","Rumah Sakit",-7.465089,112.437096
"794",35,"3575013","RS Umum Daerah Dr. R. Soedarsono Kota Pasuruan"," Jl. Dr Wahidin Sudirohusodo No. 1-4 Kota Pasuruan","JAWA TIMUR","Rumah Sakit",-7.664211,112.899002
"795",35,"3574012","RS Umum Daerah dr. Mohamad Saleh Kota Probolinggo","  Jl. Mayjend Panjaitan No.65 Kota Probolinggo","JAWA TIMUR","Rumah Sakit",-7.74895,113.210327
"796",35,"3573226","RS Islam Malang","Jl. MT. Haryono No. 139 Malang","JAWA TIMUR","Rumah Sakit",-7.940269,112.608696
"797",35,"3573215","RSU Islam Aisyiyah Malang","Jl. Sulawesi No 16 Malang","JAWA TIMUR","Rumah Sakit",-7.988733,112.62545
"798",35,"3573066","RS Umum Lavalette Malang","  Jl. WR. Supratman No.10 Kota Malang","JAWA TIMUR","Rumah Sakit",-7.798761,112.636055
"799",35,"3573055","RS Umum Panti Waluya Sawahan Malang","Jl. Nusakambangan No.56 Kota Malang","JAWA TIMUR","Rumah Sakit",-7.988,112.626442
"800",35,"3573044","RS Umum Panti Nirmala","Jl. Kebalen Wetan N0.2-8 Kedung Kandang, Kota Malang","JAWA TIMUR","Rumah Sakit",-7.991394,112.637428
"801",35,"3573022","RS Tk. II Dr. Soepraoen","Jl. Soedanco Supriyadi No. 22 Kota Malang","JAWA TIMUR","Rumah Sakit",-8.095014,112.174805
"802",35,"3573011","RS Umum Daerah Dr. Saiful Anwar","     Jl. Jaksa Agung Suprapto No.2 Malang","JAWA TIMUR","Rumah Sakit",-7.964533,112.631714
"803",35,"3572043","RS Umum Syuhada Haji","Jl. Tanjung No.158 Pakunden Kota Blitar","JAWA TIMUR","Rumah Sakit",-8.083575,112.138077
"804",35,"3572021","RS Katolik Budi Rahayu","Jl. Jend. A. Yani 18 Kota Blitar","JAWA TIMUR","Rumah Sakit",-8.099739,112.171997
"805",35,"3572010","RS Umum Daerah Mardi Waluyo"," Jl. Kalimantan 113, Kota Blitar","JAWA TIMUR","Rumah Sakit",-8.072881,112.166496
"806",35,"3571122","RS Ibu dan Anak Muhammadiyah Kediri","Jl. Gatot Subroto No. 84 Ngampel Mojoroto Kediri","JAWA TIMUR","Rumah Sakit",-7.802172,112.002205
"807",35,"3571111","RS Bersalin Nirmala Kediri","Jl. Jaksa Agung Suprapto No. 5 Kediri","JAWA TIMUR","Rumah Sakit",-7.779842,111.99929
"808",35,"3571053","RS Kusta Kediri","Jl. Veteran No. 48, Kediri","JAWA TIMUR","Rumah Sakit",-7.811458,111.997177
"809",35,"3571042","RS Baptis Kediri","Jl. Brigjen Pol IBH Pranoto No. 1-7 Kota Kediri","JAWA TIMUR","Rumah Sakit",-7.827011,112.031998
"810",35,"3571031","RS Umum Bhayangkara Kediri","Jl. Kombes Pol Duryat 17 Kediri","JAWA TIMUR","Rumah Sakit",-7.812461,112.017815
"811",35,"3571020","RS TK. IV 05.07.02 Kediri","Jl. Mayjen Sungkono No. 44, Kota Kediri","JAWA TIMUR","Rumah Sakit",-7.451931,112.447556
"812",35,"3571016","RS Umum Daerah Gambiran","JL. KAPTEN PIERRE TENDEAN NO. 16 KOTA KEDIRI","JAWA TIMUR","Rumah Sakit",-7.81595,112.004997
"813",35,"3529014","RS Umum Daerah dr. H. Moh. Anwar","  Jl. Dr Cipto No. 42 Desa Kolor Kab. Sumenep","JAWA TIMUR","Rumah Sakit",-7.015333,113.863731
"814",35,"3528024","RS Umum Larasati Pamekasan","Jl. Mandilaras No.74-80 Pamekasan","JAWA TIMUR","Rumah Sakit",-7.155106,113.481842
"815",35,"3527012","RS Umum Daerah Kab. Sampang","Jl. Rajawali No. 10, Sampang","JAWA TIMUR","Rumah Sakit",-7.151122,113.267685
"816",35,"3526011","RS Umum Daerah Syarifah Ambami Rato Ebu","  Jl. Pemuda Kaffa No. 9 Bangkalan","JAWA TIMUR","Rumah Sakit",-7.029261,112.75927
"817",35,"3525076","RS Petrokimia Gresik","Jl. Jend. A. Yani No. 69 Kel. Ngipik, Kec. Ngipik, Kab. Gresik","JAWA TIMUR","Rumah Sakit",-7.156844,112.64003
"818",35,"3525043","RS Ibu dan Anak Nyai Ageng Pinatih Gresik","Jl. KH Abdul Karim 76-78 Gresik","JAWA TIMUR","Rumah Sakit",-7.156886,112.65213
"819",35,"3525021","RS Semen Gresik","Jl. R A Kartini No. 280 Kel. Tlogopatut Kec. Gresik, Kab. Gresik","JAWA TIMUR","Rumah Sakit",-7.165831,112.641998
"820",35,"3525010","RS Umum Daerah Ibnu Sina Kab. Gresik","Jl. Dr. Wahidin Sudirohusodo No. 243B Gresik","JAWA TIMUR","Rumah Sakit",-7.161781,112.651428
"821",35,"3524031","RS Umum Muhammadiyah Lamongan","Jl. Jaksa Agung Suprapto No 76 Lamongan","JAWA TIMUR","Rumah Sakit",-7.106139,112.387886
"822",35,"3524020","RS Islam Nashrul Ummah","  Jl. Merpati No.62, Lamongan","JAWA TIMUR","Rumah Sakit",-7.116342,112.419655
"823",35,"3524016","RS Umum Daerah Dr. Soegiri Lamongan","Jl. Kusuma Bangsa No. 7 Lamongan","JAWA TIMUR","Rumah Sakit",-7.114131,112.411003
"824",35,"3523052","RS Muhammadiyah Tuban","Jl. Diponegoro No.1 Tuban","JAWA TIMUR","Rumah Sakit",-6.898561,112.044502
"825",35,"3523041","RS Medika Mulia Tuban","Jl. Mojopahit 699 Tuban","JAWA TIMUR","Rumah Sakit",-6.916997,112.049225
